Vendor_ID,Vendor_Name,Seller_ID,Seller_Name,Order_ID,Order_Date,Reason
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640426,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640463,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640463,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640482,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640482,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640486,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640486,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640496,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640496,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640519,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640519,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640548,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640548,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640550,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640550,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640553,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640553,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640565,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640565,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640573,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640573,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640574,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640574,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640575,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640575,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640600,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640600,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640618,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640618,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640641,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640641,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640656,2023-12-31,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640656,2023-12-31,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640682,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640682,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640689,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640689,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640694,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640694,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640713,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640713,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640727,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640727,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640737,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640737,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640749,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640749,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640753,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640753,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640763,2023-12-31,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.firstName:Name is null or empty, Ecom Exp Air[999009] Array, Xpressbees(14): Drop Name Not Provided,, Xpressbees(14): Drop Name Not Provided,, DTDC(80): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,, Xpressbees(3): Drop Name Not Provided,, Ekart(15): [{status:REQUEST_REJECTED,message:[services[0].serviceDetails[0].serviceData.destination.address.firstName:Name is null or empty],is_parked:NOT_PARKED}],, Bluedart(186): Consignee first_name or last_name should not empty.,, Bluedart(5): Consignee first_name or last_name should not empty.,, DTDC(79): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640763,2023-12-31,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.firstName:Name is null or empty, Ecom Exp Air[999009] Array, Xpressbees(14): Drop Name Not Provided,, Xpressbees(14): Drop Name Not Provided,, DTDC(80): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,, Xpressbees(3): Drop Name Not Provided,, Ekart(15): [{status:REQUEST_REJECTED,message:[services[0].serviceDetails[0].serviceData.destination.address.firstName:Name is null or empty],is_parked:NOT_PARKED}],, Bluedart(186): Consignee first_name or last_name should not empty.,, Bluedart(5): Consignee first_name or last_name should not empty.,, DTDC(79): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640798,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640798,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640806,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640806,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640816,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640816,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640829,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640829,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640835,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Ekart(15): [{tracking_id:NMBC1000414292,status:REQUEST_REJECTED,message:[No vendor has delivery serviceability]}],"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640835,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Ekart(15): [{tracking_id:NMBC1000416625,status:REQUEST_REJECTED,message:[No vendor has delivery serviceability]}],"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640862,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640862,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640883,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Xpressbees(14): Drop pincode not serviceable,, Xpressbees(14): Drop pincode not serviceable,, Xpressbees(3): Drop pincode not serviceable,"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640883,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640893,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640893,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640924,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2640924,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641015,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641015,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641039,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641039,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641093,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641093,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641094,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641094,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641096,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641096,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641118,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Ekart(15): [{tracking_id:NMBC1000414013,status:REQUEST_REJECTED,message:[No vendor has delivery serviceability]}],"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641118,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Ekart(15): [{tracking_id:NMBC1000395472,status:REQUEST_REJECTED,message:[No vendor has delivery serviceability]}],"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641200,2023-12-31,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641200,2023-12-31,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641263,2023-12-31,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Special characters not allowed in - address line 1, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641263,2023-12-31,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641274,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641274,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641279,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641279,2023-12-31,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641311,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641311,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641320,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641320,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641346,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641346,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641394,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Xpressbees(14): Drop pincode not serviceable,, Xpressbees(14): Drop pincode not serviceable,, Xpressbees(3): Drop pincode not serviceable,"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641394,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641430,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641430,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641434,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641434,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641440,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641440,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2641457,2023-12-31,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
